price,premium,24h_volume,timestamp,type,expiry,symbol,exchange
67501.95,0.0299,,1636381535.587046,MONTH,211231,BTC-USD-211231,Binance COIN-M
65543.35,0.0,,1636381535.587046,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69572.65,0.0611,,1636381598.6546636,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67536.55,0.03,,1636381598.6546636,MONTH,211231,BTC-USD-211231,Binance COIN-M
65566.85,0.0,,1636381598.6546636,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69599.05,0.0607,,1636381663.178661,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67584.55,0.03,,1636381663.178661,MONTH,211231,BTC-USD-211231,Binance COIN-M
65618.45,0.0,,1636381663.178661,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69561.75,0.0608,,1636381726.2433214,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67541.05,0.03,,1636381726.2433214,MONTH,211231,BTC-USD-211231,Binance COIN-M
65573.65,0.0,,1636381726.2433214,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69556.95,0.0608,,1636381789.190678,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67530.35,0.0299,,1636381789.190678,MONTH,211231,BTC-USD-211231,Binance COIN-M
65567.55,0.0,,1636381789.190678,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69513.45,0.0607,,1636381853.428794,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67479.75,0.0296,,1636381853.428794,MONTH,211231,BTC-USD-211231,Binance COIN-M
65537.35,0.0,,1636381853.428794,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69547.05,0.0608,,1636381916.494512,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67524.35,0.03,,1636381916.494512,MONTH,211231,BTC-USD-211231,Binance COIN-M
65560.75,0.0,,1636381916.494512,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69530.15,0.0607,,1636381981.2457232,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67485.05,0.0295,,1636381981.2457232,MONTH,211231,BTC-USD-211231,Binance COIN-M
65548.25,0.0,,1636381981.2457232,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69525.55,0.0608,,1636382044.4655218,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67480.35,0.0296,,1636382044.4655218,MONTH,211231,BTC-USD-211231,Binance COIN-M
65542.45,0.0,,1636382044.4655218,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69557.95,0.0608,,1636382109.3269484,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67507.05,0.0295,,1636382109.3269484,MONTH,211231,BTC-USD-211231,Binance COIN-M
65573.95,0.0,,1636382109.3269484,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69441.05,0.0605,,1636382172.4916902,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67408.05,0.0295,,1636382172.4916902,MONTH,211231,BTC-USD-211231,Binance COIN-M
65477.350000000006,0.0,,1636382172.4916902,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69404.05,0.0607,,1636382235.602813,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67364.35,0.0295,,1636382235.602813,MONTH,211231,BTC-USD-211231,Binance COIN-M
65431.05,0.0,,1636382235.602813,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69347.95,0.0604,,1636382298.8823774,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67312.95,0.0293,,1636382298.8823774,MONTH,211231,BTC-USD-211231,Binance COIN-M
65396.25,0.0,,1636382298.8823774,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69304.85,0.0604,,1636382362.1305213,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67268.25,0.0292,,1636382362.1305213,MONTH,211231,BTC-USD-211231,Binance COIN-M
65357.350000000006,0.0,,1636382362.1305213,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69314.65,0.0604,,1636382426.3026695,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67279.65,0.0292,,1636382426.3026695,MONTH,211231,BTC-USD-211231,Binance COIN-M
65369.15,0.0,,1636382426.3026695,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69222.15,0.0599,,1636382490.64849,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67206.05,0.0291,,1636382490.64849,MONTH,211231,BTC-USD-211231,Binance COIN-M
65308.05,0.0,,1636382490.64849,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69230.25,0.0597,,1636382554.3901522,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67216.05,0.0289,,1636382554.3901522,MONTH,211231,BTC-USD-211231,Binance COIN-M
65330.75,0.0,,1636382554.3901522,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69234.15,0.0601,,1636382617.3402374,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67233.45,0.0294,,1636382617.3402374,MONTH,211231,BTC-USD-211231,Binance COIN-M
65311.05,0.0,,1636382617.3402374,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69281.85,0.0602,,1636382680.3484428,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67275.75,0.0295,,1636382680.3484428,MONTH,211231,BTC-USD-211231,Binance COIN-M
65347.75,0.0,,1636382680.3484428,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69339.9,0.0601,,1636382745.37865,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67336.15,0.0294,,1636382745.37865,MONTH,211231,BTC-USD-211231,Binance COIN-M
65410.850000000006,0.0,,1636382745.37865,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69326.45,0.0601,,1636382808.4877462,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67320.55,0.0294,,1636382808.4877462,MONTH,211231,BTC-USD-211231,Binance COIN-M
65398.25,0.0,,1636382808.4877462,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69393.65,0.0599,,1636382872.2267194,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67396.95,0.0294,,1636382872.2267194,MONTH,211231,BTC-USD-211231,Binance COIN-M
65469.65,0.0,,1636382872.2267194,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69449.15,0.0602,,1636382935.1266048,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67420.45,0.0292,,1636382935.1266048,MONTH,211231,BTC-USD-211231,Binance COIN-M
65506.45,0.0,,1636382935.1266048,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69363.25,0.0604,,1636382998.2506812,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67320.55,0.0292,,1636382998.2506812,MONTH,211231,BTC-USD-211231,Binance COIN-M
65410.05,0.0,,1636382998.2506812,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69401.55,0.0602,,1636383061.6985874,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67376.85,0.0293,,1636383061.6985874,MONTH,211231,BTC-USD-211231,Binance COIN-M
65462.05,0.0,,1636383061.6985874,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69396.65,0.0603,,1636383124.8751607,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67374.65,0.0294,,1636383124.8751607,MONTH,211231,BTC-USD-211231,Binance COIN-M
65448.350000000006,0.0,,1636383124.8751607,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69410.15,0.0604,,1636383187.9745088,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67385.15,0.0295,,1636383187.9745088,MONTH,211231,BTC-USD-211231,Binance COIN-M
65454.75,0.0,,1636383187.9745088,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69382.85,0.0601,,1636383251.206918,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67372.75,0.0294,,1636383251.206918,MONTH,211231,BTC-USD-211231,Binance COIN-M
65448.350000000006,0.0,,1636383251.206918,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69402.45,0.0605,,1636383314.1547854,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67376.95,0.0295,,1636383314.1547854,MONTH,211231,BTC-USD-211231,Binance COIN-M
65446.15,0.0,,1636383314.1547854,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69384.55,0.0599,,1636383377.8362591,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67363.45,0.029,,1636383377.8362591,MONTH,211231,BTC-USD-211231,Binance COIN-M
65463.65,0.0,,1636383377.8362591,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69358.55,0.0603,,1636383443.527665,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67321.95,0.0292,,1636383443.527665,MONTH,211231,BTC-USD-211231,Binance COIN-M
65412.65,0.0,,1636383443.527665,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69360.15,0.0603,,1636383506.9898005,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67322.35,0.0291,,1636383506.9898005,MONTH,211231,BTC-USD-211231,Binance COIN-M
65415.850000000006,0.0,,1636383506.9898005,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69336.65,0.0601,,1636383571.7906554,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67306.55,0.029,,1636383571.7906554,MONTH,211231,BTC-USD-211231,Binance COIN-M
65406.75,0.0,,1636383571.7906554,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69290.15,0.0599,,1636383635.29871,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67264.55,0.0289,,1636383635.29871,MONTH,211231,BTC-USD-211231,Binance COIN-M
65373.45,0.0,,1636383635.29871,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69358.15,0.0602,,1636383700.4910705,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67331.95,0.0292,,1636383700.4910705,MONTH,211231,BTC-USD-211231,Binance COIN-M
65422.95,0.0,,1636383700.4910705,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69428.75,0.0603,,1636383765.903684,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67399.55,0.0293,,1636383765.903684,MONTH,211231,BTC-USD-211231,Binance COIN-M
65480.75,0.0,,1636383765.903684,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69412.35,0.0601,,1636383829.246226,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67400.05,0.0293,,1636383829.246226,MONTH,211231,BTC-USD-211231,Binance COIN-M
65479.850000000006,0.0,,1636383829.246226,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69508.65,0.06,,1636383892.4844546,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67475.85,0.029,,1636383892.4844546,MONTH,211231,BTC-USD-211231,Binance COIN-M
65571.15,0.0,,1636383892.4844546,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69522.15,0.06,,1636383955.5219154,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67497.15,0.0292,,1636383955.5219154,MONTH,211231,BTC-USD-211231,Binance COIN-M
65584.45,0.0,,1636383955.5219154,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69519.65,0.0603,,1636384018.4192133,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67488.95,0.0293,,1636384018.4192133,MONTH,211231,BTC-USD-211231,Binance COIN-M
65566.35,0.0,,1636384018.4192133,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69564.45,0.0603,,1636384081.542508,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67519.25,0.0291,,1636384081.542508,MONTH,211231,BTC-USD-211231,Binance COIN-M
65610.15,0.0,,1636384081.542508,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69577.75,0.0603,,1636384145.3346846,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67536.85,0.0292,,1636384145.3346846,MONTH,211231,BTC-USD-211231,Binance COIN-M
65619.15,0.0,,1636384145.3346846,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69588.85,0.0604,,1636384208.398443,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67559.05,0.0295,,1636384208.398443,MONTH,211231,BTC-USD-211231,Binance COIN-M
65622.05,0.0,,1636384208.398443,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69572.85,0.0601,,1636384271.630503,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67562.85,0.0295,,1636384271.630503,MONTH,211231,BTC-USD-211231,Binance COIN-M
65628.15,0.0,,1636384271.630503,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69571.05,0.0599,,1636384334.6384864,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67574.35,0.0295,,1636384334.6384864,MONTH,211231,BTC-USD-211231,Binance COIN-M
65637.95,0.0,,1636384334.6384864,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69625.75,0.0602,,1636384397.7065158,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67621.85,0.0297,,1636384397.7065158,MONTH,211231,BTC-USD-211231,Binance COIN-M
65674.15,0.0,,1636384397.7065158,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69627.15,0.0604,,1636384461.2077987,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67601.85,0.0295,,1636384461.2077987,MONTH,211231,BTC-USD-211231,Binance COIN-M
65661.95,0.0,,1636384461.2077987,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69649.05,0.0605,,1636384527.5224864,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67610.85,0.0295,,1636384527.5224864,MONTH,211231,BTC-USD-211231,Binance COIN-M
65675.85,0.0,,1636384527.5224864,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69671.35,0.0606,,1636384592.9972355,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67635.05,0.0296,,1636384592.9972355,MONTH,211231,BTC-USD-211231,Binance COIN-M
65687.95,0.0,,1636384592.9972355,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69686.65,0.0608,,1636384656.6746526,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67649.65,0.0298,,1636384656.6746526,MONTH,211231,BTC-USD-211231,Binance COIN-M
65695.15,0.0,,1636384656.6746526,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69659.15,0.0609,,1636384721.4180837,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67620.05,0.0299,,1636384721.4180837,MONTH,211231,BTC-USD-211231,Binance COIN-M
65659.05,0.0,,1636384721.4180837,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69621.75,0.0611,,1636384784.629589,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67577.35,0.0299,,1636384784.629589,MONTH,211231,BTC-USD-211231,Binance COIN-M
65615.15,0.0,,1636384784.629589,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69676.65,0.0609,,1636384847.804901,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67638.65,0.0299,,1636384847.804901,MONTH,211231,BTC-USD-211231,Binance COIN-M
65675.95,0.0,,1636384847.804901,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69655.45,0.0609,,1636384911.5403798,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67621.35,0.0299,,1636384911.5403798,MONTH,211231,BTC-USD-211231,Binance COIN-M
65655.65,0.0,,1636384911.5403798,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69684.85,0.0612,,1636384976.170665,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67634.75,0.03,,1636384976.170665,MONTH,211231,BTC-USD-211231,Binance COIN-M
65663.25,0.0,,1636384976.170665,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69718.05,0.0611,,1636385039.4626155,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67674.85,0.03,,1636385039.4626155,MONTH,211231,BTC-USD-211231,Binance COIN-M
65701.15,0.0,,1636385039.4626155,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69744.65,0.0612,,1636385102.5898974,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67689.75,0.0299,,1636385102.5898974,MONTH,211231,BTC-USD-211231,Binance COIN-M
65722.25,0.0,,1636385102.5898974,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69750.05,0.061,,1636385166.3123913,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67712.05,0.03,,1636385166.3123913,MONTH,211231,BTC-USD-211231,Binance COIN-M
65738.05,0.0,,1636385166.3123913,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69760.15,0.0611,,1636385229.54697,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67712.65,0.03,,1636385229.54697,MONTH,211231,BTC-USD-211231,Binance COIN-M
65740.85,0.0,,1636385229.54697,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69778.45,0.0613,,1636385293.8678625,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67735.05,0.0302,,1636385293.8678625,MONTH,211231,BTC-USD-211231,Binance COIN-M
65746.25,0.0,,1636385293.8678625,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69808.65,0.0615,,1636385357.1291218,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67756.95,0.0303,,1636385357.1291218,MONTH,211231,BTC-USD-211231,Binance COIN-M
65761.25,0.0,,1636385357.1291218,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69899.95,0.0613,,1636385421.7598722,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67849.95,0.0302,,1636385421.7598722,MONTH,211231,BTC-USD-211231,Binance COIN-M
65862.05,0.0,,1636385421.7598722,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69916.45,0.0612,,1636385484.9983642,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67864.35,0.0301,,1636385484.9983642,MONTH,211231,BTC-USD-211231,Binance COIN-M
65882.05,0.0,,1636385484.9983642,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69991.85,0.0615,,1636385548.5266464,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67926.85,0.0302,,1636385548.5266464,MONTH,211231,BTC-USD-211231,Binance COIN-M
65936.55,0.0,,1636385548.5266464,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69991.65,0.0611,,1636385612.01762,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67939.85,0.03,,1636385612.01762,MONTH,211231,BTC-USD-211231,Binance COIN-M
65961.65,0.0,,1636385612.01762,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
69995.05,0.0612,,1636385675.1027837,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
67959.85,0.0303,,1636385675.1027837,MONTH,211231,BTC-USD-211231,Binance COIN-M
65960.05,0.0,,1636385675.1027837,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70108.45,0.0613,,1636385738.250317,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68060.95,0.0303,,1636385738.250317,MONTH,211231,BTC-USD-211231,Binance COIN-M
66058.15,0.0,,1636385738.250317,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70373.95,0.0615,,1636385801.3000815,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68292.65,0.0301,,1636385801.3000815,MONTH,211231,BTC-USD-211231,Binance COIN-M
66297.85,0.0,,1636385801.3000815,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70354.35,0.0615,,1636385866.6580372,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68293.75,0.0304,,1636385866.6580372,MONTH,211231,BTC-USD-211231,Binance COIN-M
66279.7,0.0,,1636385866.6580372,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70336.85,0.0613,,1636385931.6283534,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68269.05,0.0301,,1636385931.6283534,MONTH,211231,BTC-USD-211231,Binance COIN-M
66277.05,0.0,,1636385931.6283534,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70321.25,0.0612,,1636385995.7001743,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68265.65,0.0301,,1636385995.7001743,MONTH,211231,BTC-USD-211231,Binance COIN-M
66268.75,0.0,,1636385995.7001743,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70222.25,0.0608,,1636386060.670487,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68185.55,0.03,,1636386060.670487,MONTH,211231,BTC-USD-211231,Binance COIN-M
66197.05,0.0,,1636386060.670487,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70261.55,0.0608,,1636386127.14887,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68207.45,0.0298,,1636386127.14887,MONTH,211231,BTC-USD-211231,Binance COIN-M
66235.95,0.0,,1636386127.14887,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70181.15,0.0609,,1636386190.3785677,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68124.75,0.0298,,1636386190.3785677,MONTH,211231,BTC-USD-211231,Binance COIN-M
66154.75,0.0,,1636386190.3785677,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70290.55,0.0605,,1636386253.614558,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68257.25,0.0298,,1636386253.614558,MONTH,211231,BTC-USD-211231,Binance COIN-M
66281.45,0.0,,1636386253.614558,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70230.15,0.061,,1636386316.9029512,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68190.25,0.0302,,1636386316.9029512,MONTH,211231,BTC-USD-211231,Binance COIN-M
66192.25,0.0,,1636386316.9029512,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70255.0,0.0611,,1636386380.185941,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68230.25,0.0305,,1636386380.185941,MONTH,211231,BTC-USD-211231,Binance COIN-M
66209.25,0.0,,1636386380.185941,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70382.05,0.0612,,1636386443.7293775,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68361.85,0.0307,,1636386443.7293775,MONTH,211231,BTC-USD-211231,Binance COIN-M
66324.95,0.0,,1636386443.7293775,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70498.55,0.0614,,1636386507.581302,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68477.05,0.0309,,1636386507.581302,MONTH,211231,BTC-USD-211231,Binance COIN-M
66422.35,0.0,,1636386507.581302,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70490.45,0.0611,,1636386570.7025547,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68481.25,0.0309,,1636386570.7025547,MONTH,211231,BTC-USD-211231,Binance COIN-M
66429.05,0.0,,1636386570.7025547,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70462.95,0.0614,,1636386633.8156366,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68432.35,0.0308,,1636386633.8156366,MONTH,211231,BTC-USD-211231,Binance COIN-M
66388.15,0.0,,1636386633.8156366,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70689.55,0.0616,,1636386698.3405285,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68648.45,0.0309,,1636386698.3405285,MONTH,211231,BTC-USD-211231,Binance COIN-M
66588.95,0.0,,1636386698.3405285,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70618.65,0.0619,,1636386761.596967,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68577.95,0.0312,,1636386761.596967,MONTH,211231,BTC-USD-211231,Binance COIN-M
66500.85,0.0,,1636386761.596967,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70537.45,0.0614,,1636386825.3704882,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68511.95,0.0309,,1636386825.3704882,MONTH,211231,BTC-USD-211231,Binance COIN-M
66455.45,0.0,,1636386825.3704882,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70578.45000000001,0.0615,,1636386889.7179308,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68552.35,0.0311,,1636386889.7179308,MONTH,211231,BTC-USD-211231,Binance COIN-M
66486.55,0.0,,1636386889.7179308,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70552.45,0.0616,,1636386952.7197912,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68520.35,0.031,,1636386952.7197912,MONTH,211231,BTC-USD-211231,Binance COIN-M
66460.95,0.0,,1636386952.7197912,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70536.05,0.0614,,1636387015.953358,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68509.45,0.0309,,1636387015.953358,MONTH,211231,BTC-USD-211231,Binance COIN-M
66454.35,0.0,,1636387015.953358,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70550.15,0.0615,,1636387078.9064894,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68503.95,0.0307,,1636387078.9064894,MONTH,211231,BTC-USD-211231,Binance COIN-M
66462.95,0.0,,1636387078.9064894,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70668.95,0.0619,,1636387142.1962757,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68626.65,0.0312,,1636387142.1962757,MONTH,211231,BTC-USD-211231,Binance COIN-M
66551.65,0.0,,1636387142.1962757,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70582.55,0.0616,,1636387205.2586515,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68557.75,0.0312,,1636387205.2586515,MONTH,211231,BTC-USD-211231,Binance COIN-M
66486.65,0.0,,1636387205.2586515,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70645.65,0.0614,,1636387269.0477743,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68597.85,0.0306,,1636387269.0477743,MONTH,211231,BTC-USD-211231,Binance COIN-M
66559.25,0.0,,1636387269.0477743,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
70537.85,0.0613,,1636387332.8105488,SEMIANNUAL,220325,BTC-USD-220325,Binance COIN-M
68505.05,0.0307,,1636387332.8105488,MONTH,211231,BTC-USD-211231,Binance COIN-M
66464.65,0.0,,1636387332.8105488,PERPETUAL,100101,BTC-USD-PERPETUAL,Binance COIN-M
